_id,Codigo_Accidente,Longitud,Latitud,Direccion,AA_Acc,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi
168209,10500885,-74.06713789,4.63648654600001,CL 49-KR 14 02,2019,Octubre,26,sábado,8,10,Chapinero,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168210,10500886,-74.103924758,4.577391455,KR 12HBIS-CL 26B S 2,2019,Octubre,26,sábado,11,30,Rafael Uribe Uribe,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168211,10500887,-74.141608052,4.59264169300002,KR 54-DG 48 S 02,2019,Octubre,26,sábado,7,25,Tunjuelito,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168212,10500888,-74.120289416,4.53366756899999,AV AVENIDA CARACAS-KR 65 S 2,2019,Octubre,26,sábado,14,10,Usme,Volcamiento,N/A,N/A,Con Heridos,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168213,10500889,-74.113261494,4.57037619699997,CL 33BIS-KR 12G S 02,2019,Octubre,24,jueves,13,8,Rafael Uribe Uribe,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168214,10500890,-74.109624639,4.60086897899998,CL 8-KR 32D S 2,2019,Octubre,26,sábado,17,15,Puente Aranda,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168215,10500891,-74.062239371,4.70077128499997,CL 116-KR 53 2,2019,Octubre,26,sábado,18,20,Suba,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168216,10500892,-74.128424418,4.47291283700002,KR 14I-CL 138A S 2,2019,Octubre,26,sábado,14,0,Usme,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168217,10500893,-74.065431071,4.62750888800002,KR 7-CL 40B 02,2019,Octubre,25,viernes,11,0,Chapinero,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0
168218,10500894,-74.116728211,4.68629876900002,CL 63-KR 86 02,2019,Octubre,26,sábado,1,45,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168219,10500895,-74.117169542,4.51703678899997,CL 73D-KR 14 S 2,2019,Octubre,26,sábado,17,40,Usme,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
168220,10500896,-74.164499932,4.62265856499999,CL 42C-KR 80C S 22,2019,Octubre,26,sábado,13,10,Kennedy,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168221,10500897,-74.117425697,4.716585372,CL 80-KR 109A 02,2019,Octubre,26,sábado,9,36,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168222,10500898,-74.082673162,4.77115107700001,CL 171-KR 111 02,2019,Octubre,26,sábado,8,50,Suba,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168223,10500899,-74.180237634,4.597547228,CL 65-KR 77G S 2,2019,Octubre,26,sábado,4,15,Bosa,Choque,Objeto Fijo,Tren,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168224,10500900,-74.073373461,4.60149737900002,CL 13-KR 7 02,2019,Octubre,27,domingo,4,10,Candelaria,Volcamiento,N/A,N/A,Con Muertos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168225,10500901,-74.194254509,4.60540749900002,CL 71-KR 80 S 2,2019,Octubre,26,sábado,19,10,Bosa,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
168226,10500902,-74.106596457,4.55498022500001,KR 3-CL 48J S 80,2019,Octubre,27,domingo,12,20,Rafael Uribe Uribe,Volcamiento,N/A,N/A,Con Heridos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168227,10500903,-74.158698938,4.65181134199997,CL 6D-KR 92 S 2,2019,Octubre,26,sábado,5,10,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168228,10500904,-74.134274725,4.61253281,KR 69-CL 26 S 02,2019,Octubre,26,sábado,8,23,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168229,10500905,-74.122012569,4.67608910199999,AV AVENIDA CIUDAD DE CALI-CL 25D 02,2019,Octubre,26,sábado,21,56,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168230,10501283,-74.070582529,4.68525035800002,KR 64-CL 94A 2,2019,Octubre,29,martes,7,50,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168231,10501284,-74.079231875,4.60208284800001,KR 13-CL 12 02,2019,Octubre,29,martes,9,7,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168232,10501285,-74.039680429,4.687183038,KR 8A-CL 106 02,2019,Octubre,29,martes,14,42,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168233,10501286,-74.141989823,4.59124261800002,KR 54-CL 50 S 2,2019,Octubre,28,lunes,15,0,Tunjuelito,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168234,10501287,-74.048628064,4.68500051799998,CL 100-KR 15 02,2019,Octubre,29,martes,14,45,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168235,10501288,-74.045188406,4.75752442599997,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 181 02,2019,Octubre,29,martes,17,20,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168236,10501289,-74.085967047,4.75559094200003,CL 156B-KR 99 2,2019,Octubre,29,martes,6,10,Suba,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168237,10501290,-74.045147051,4.74391210599998,CL 163A-KR 21 2,2019,Octubre,29,martes,8,54,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168238,10501291,-74.06643104,4.62343484100001,KR 7-CL 36 02,2019,Octubre,29,martes,14,28,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
168239,10501292,-74.028680285,4.71619944600002,KR 7-CL 140 02,2019,Octubre,29,martes,14,53,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168240,10501293,-74.04273474,4.77574516099997,KR 45-CL 197 2,2019,Octubre,29,martes,9,10,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
168241,10501294,-74.076497029,4.60363033300001,CL 15-KR 10 50,2019,Octubre,29,martes,9,41,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168242,10501295,-74.139371552,4.57311980899999,CL 56-KR 24 S 2,2019,Octubre,29,martes,10,45,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168243,10501296,-74.067177822,4.67382095099998,KR 30-CL 80 02,2019,Octubre,29,martes,8,17,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168244,10501297,-74.047475875,4.74697333,KR 45-CL 165 2,2019,Octubre,29,martes,7,10,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168245,10501298,-74.054643011,4.65284781399998,CL 70A-KR 5 15,2019,Octubre,29,martes,18,18,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168246,10501299,-74.097559304,4.63779218000002,KR 50-CL 24 02,2019,Octubre,29,martes,18,0,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168247,10501300,-74.092000944,4.559814652,CL 31C-KR 3 SE 2,2019,Octubre,29,martes,7,40,San Cristóbal,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168248,10501301,-74.070352489,4.64670509000001,DG 59-KR 20 02,2019,Octubre,29,martes,14,10,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168249,10501302,-74.019440452,4.67035931300001,KR 8-CL 100B E 09,2019,Octubre,29,martes,22,40,Chapinero,Volcamiento,N/A,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168250,10501303,-74.105394605,4.59965772700002,KR 30-CL 1B 2,2019,Octubre,19,sábado,23,30,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168251,10501304,-74.065951537,4.67302281100001,CL 83-KR 29 02,2019,Octubre,29,martes,20,40,Barrios Unidos,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168252,10501306,-74.08603413,4.61647421599997,AC 19-KR 27 2,2019,Octubre,29,martes,14,15,Los Mártires,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168253,10501307,-74.131094384,4.68916970800001,AC 26-KR 102 02,2019,Octubre,29,martes,13,26,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1
168254,10501308,-74.09003526,4.56151169100002,KR 3-CL 30A 2,2019,Octubre,30,miércoles,13,28,San Cristóbal,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168256,10501682,-74.095770801,4.70603136800003,DG 84A-KR 81A 07,2019,Octubre,31,jueves,18,45,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168260,10501686,-74.079738012,4.64278704899999,CL 53-KR 32 02,2019,Octubre,31,jueves,20,30,Barrios Unidos,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168270,10501696,-74.105916861,4.61979660899999,CL 6-KR 43 02,2019,Octubre,28,lunes,11,40,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168274,10501700,-74.141783233,4.58849772899998,KR 51-CL 54C S 02,2019,Octubre,22,martes,8,5,Ciudad Bolívar,Choque,Vehículo,N/A,Con Muertos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168318,10502465,-74.145558254,4.55386142100002,KR 18N-CL 66A S 02,2019,Octubre,9,miércoles,9,10,Ciudad Bolívar,Choque,Objeto Fijo,Tren,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168449,10498532,-74.121547697,4.602994911,KR 50-CL 26 S 02,2019,Octubre,1,martes,14,50,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168451,10498534,-74.068550036,4.63361658000002,KR 15-CL 46 2,2019,Octubre,1,martes,14,20,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168452,10498535,-74.090872128,4.62374535399999,CL 19C-KR 35 02,2019,Octubre,1,martes,16,5,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168454,10498537,-74.059798034,4.647936684,KR 7-CL 63 2,2019,Octubre,1,martes,19,29,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168455,10498538,-74.115770048,4.63973929600002,KR 68-CL 13 2,2019,Octubre,1,martes,8,10,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168456,10498539,-74.070438078,4.63306777399998,CL 45-KR 16 02,2019,Octubre,1,martes,8,0,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168458,10498541,-74.08956816,4.63282952399999,KR 40-CL 25 02,2019,Octubre,1,martes,14,20,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168460,10498543,-74.073496716,4.64174106299998,CL 53-KR 23 02,2019,Octubre,1,martes,13,50,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168461,10498544,-74.074706532,4.73083300600001,AV AVENIDA SUBA-CL 137 2,2019,Octubre,1,martes,7,0,Suba,Volcamiento,N/A,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168465,10498548,-74.09641897,4.638522626,KR 50-CL 24BIS 02,2019,Octubre,1,martes,10,0,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168467,10498550,-74.128438991,4.59941459599997,CL 38-KR 51B S 02,2019,Octubre,1,martes,15,15,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168471,10498554,-74.102544587,4.62396389200001,CL 13-KR 43 02,2019,Octubre,1,martes,21,23,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168474,10498557,-74.082248316,4.61603429600001,KR 22-CL 22 02,2019,Octubre,1,martes,18,15,Los Mártires,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168475,10498929,-74.138319489,4.59242222900002,KR 53-DG 47A S 2,2019,Octubre,5,sábado,15,13,Tunjuelito,Choque,Vehículo,N/A,Con Heridos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168476,10498930,-74.122680334,4.57086755300003,DG 45B-TR 13J S 02,2019,Octubre,6,domingo,21,30,Rafael Uribe Uribe,Choque,Vehículo,N/A,Con Muertos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168477,10498931,-74.114649671,4.614461318,CL 3-KR 50 2,2019,Octubre,3,jueves,10,10,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168478,10498932,-74.047353915,4.75692291399997,CL 176-KR 48 2,2019,Octubre,6,domingo,20,58,Suba,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168479,10498933,-74.161604531,4.59605389900003,AV AVENIDA DEL SUR-KR 70C 02,2019,Octubre,5,sábado,7,25,Bosa,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168480,10498934,-74.14682904,4.56935094800002,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 23 2,2019,Octubre,6,domingo,4,50,Ciudad Bolívar,Atropello,N/A,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168481,10498935,-74.059837058,4.71295377000001,KR 53-CL 128 2,2019,Octubre,4,viernes,14,0,Suba,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168482,10498936,-74.154860172,4.66788380499997,DG 15A-KR 100 02,2019,Octubre,5,sábado,14,0,Fontibón,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
168483,10498937,-74.14244965,4.60579241099998,AV AVENIDA BOYACA-KR 39C S 2,2019,Octubre,6,domingo,11,50,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168484,10498938,-74.106583308,4.60291833799999,CL 1F-KR 32B 2,2019,Octubre,5,sábado,13,30,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168485,10498939,-74.117862993,4.624662978,CL 4G-KR 59 2,2019,Octubre,5,sábado,7,15,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168486,10498940,-74.109777866,4.62796345200002,AV AVENIDA DE LAS AMERICAS-KR 53 02,2019,Octubre,5,sábado,20,0,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168487,10498941,-74.064048312,4.63862899899999,CL 52-KR 9 2,2019,Octubre,3,jueves,0,7,Chapinero,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168488,10498942,-74.027052416,4.69623007199999,CL 122-KR 2 2,2019,Octubre,4,viernes,12,15,Usaquén,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168489,10498943,-74.145288888,4.58868216799999,AV AVENIDA BOYACA-DG 51B S 02,2019,Octubre,4,viernes,15,0,Tunjuelito,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168490,10498944,-74.059009021,4.660111712,CL 74-KR 11 93,2019,Octubre,4,viernes,15,30,Chapinero,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168491,10498945,-74.094986284,4.66424327700003,AK 68-CL 53 2,2019,Octubre,4,viernes,18,0,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168492,10498946,-74.052038397,4.74891195399999,CL 167-KR 51A 2,2019,Octubre,4,viernes,12,59,Suba,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168493,10498947,-74.057716962,4.681618372,AV AVENIDA PASEO DE LOS LIBERTADORES-CL 94 02,2019,Octubre,5,sábado,19,5,Chapinero,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168494,10498948,-74.142977205,4.566649627,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 20F 2,2019,Octubre,5,sábado,18,30,Ciudad Bolívar,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168495,10498949,-74.054771197,4.69932504100001,AK 45-CL 114 2,2019,Octubre,4,viernes,1,17,Usaquén,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168496,10498950,-74.083868989,4.53389038300003,KR 15A-CL 48 ES 02,2019,Octubre,6,domingo,2,10,San Cristóbal,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168497,10498951,-74.125806951,4.67138338900003,AV AVENIDA CIUDAD DE CALI-CL 23J 2,2019,Octubre,5,sábado,7,30,Fontibón,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168498,10498952,-74.126681584,4.56666272899997,AV AVENIDA CARACAS-CL 51 S 2,2019,Octubre,6,domingo,18,40,Rafael Uribe Uribe,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168499,10499320,-74.127086442,4.64917284900002,CL 17-KR 72 02,2019,Octubre,8,martes,7,50,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168500,10499321,-74.161552056,4.59635150000003,AV AVENIDA DEL SUR-CL 70 2,2019,Octubre,8,martes,7,30,Bosa,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
168501,10499322,-74.085898063,4.64748207399998,KR 50-CL 53 02,2019,Octubre,8,martes,16,50,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
168502,10499323,-74.127846973,4.608149137,AV AVENIDA PRIMERO DE MAYO-KR 53 2,2019,Octubre,8,martes,16,0,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168503,10499324,-74.043264508,4.73149900200002,CL 150-KR 17 2,2019,Octubre,8,martes,6,23,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168504,10499325,-74.142523165,4.58031899700001,AV AVENIDA BOYACA-KR 33 02,2019,Octubre,2,miércoles,22,50,Tunjuelito,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168505,10499326,-74.112279087,4.632455204,CL 13-KR 60 2,2019,Octubre,8,martes,7,40,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168506,10499328,-74.073848896,4.606791187,CL 19-KR 9 21,2019,Octubre,8,martes,8,30,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
168507,10499329,-74.154453231,4.64221049499997,AV AVENIDA CIUDAD DE CALI-CL 6B 2,2019,Octubre,8,martes,17,54,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168508,10499330,-74.170547418,4.62802068000002,AC 43-KR 85A S 2,2019,Octubre,8,martes,15,31,Kennedy,Choque,Vehículo,N/A,Solo Daños,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168509,10499331,-74.161474362,4.59537802199998,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR null 2,2019,Octubre,8,martes,5,0,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0
168510,10499332,-74.121966497,4.62999251600002,AK 68-CL 9 2,2019,Octubre,8,martes,10,40,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
168511,10499333,-74.113123681,4.60476622200002,CL 1-KR 38A 02,2019,Octubre,8,martes,15,0,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168512,10499334,-74.139679921,4.61855408700001,AV AVENIDA BOYACA-AV AVENIDA PRIMERA DE MAYO 2,2019,Octubre,8,martes,6,0,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168514,10499336,-74.122538575,4.65415407299997,AV AVENIDA BOYACA-CL 21 02,2019,Octubre,8,martes,4,5,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
168515,10499337,-74.081140367,4.627151357,KR 30-CL 26 2,2019,Octubre,10,jueves,0,0,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168516,10499338,-74.034946333,4.68848956800002,KR 7-CL 109 2,2019,Octubre,8,martes,23,50,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
168517,10499339,-74.138808177,4.567071666,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 19C 02,2019,Octubre,7,lunes,17,30,Ciudad Bolívar,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
168518,10499340,-74.05694668,4.67959916799998,AK 30-CL 93 2,2019,Octubre,9,miércoles,18,30,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
