TID,hora,vel_promedio_hora,vel_ponderada_hora,num_dispositivos,num_registros,lat,lon,name_from,name_to,distance_m,confianza_geo
1000197,17,14.47436827967742,14.127288885725807,901,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,18,14.019637096532259,13.618177928225807,898,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,19,17.934838709838708,17.604233567500003,825,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,20,21.22032258048387,20.749926624758064,731,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,21,24.042217742016128,23.453600786532256,595,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,22,25.49091397798387,24.00671975798387,484,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000197,23,26.79392473104839,24.167376919758066,419,124,4.675439,-74.09786225,CL134,KR9;KR7,370,alta
1000198,0,34.79122311879033,32.167708141290326,441,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,1,35.96956989241935,31.662862903387097,406,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,2,39.28107526887097,33.46158486072581,417,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,3,38.56219085983871,34.23695730887097,425,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,4,37.85233870983871,36.390372009274195,471,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,5,29.868891128870967,29.265415906048386,550,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,6,18.436498655645163,18.30389027048387,576,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,7,14.49923387096774,14.301547138870967,511,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,8,12.945082644380166,12.735056165950413,502,121,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,9,14.966736110833333,14.772664794083333,507,120,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,10,15.919819444666667,15.567295634999999,473,120,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,11,15.576367521282052,15.298849782820513,456,117,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,12,15.801341807627118,15.46990193677966,482,118,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,13,17.62994444425,17.142163426,504,120,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,14,19.055152778083333,18.970937073166667,498,120,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,15,18.298534946129035,18.183436219919354,498,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,16,16.21920698951613,16.062468143709676,538,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,17,18.17799731169355,17.77828251701613,546,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,18,18.9744623658871,18.723297811370966,564,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
1000198,19,22.659012096935484,22.448647483064516,553,124,4.67592,-74.08771865,KR9,CL140;CL134,527,alta
