_id,Codigo_Accidente,Longitud,Latitud,Direccion,AA_Acc,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi,TID_cercano,distancia_grados,distancia_metros_aprox,corredor_from,corredor_to,lat_corredor,lon_corredor,match_valido,vel_promedio_hora,vel_ponderada_hora,num_dispositivos,num_registros,tiene_velocidad
217799,10582204,-74.187,4.613,CL 63  S- KR 81 G  02,2022,Octubre,3,lunes,12,58,Bosa,Atropello,,,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.013039588052540064,1447.394273831947,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,31.088474576440678,30.168115516610168,454.0,118.0,0.0
217800,10582211,-74.124,4.624,KR 68  - CL 3  S 02,2022,Octubre,4,martes,19,0,Puente Aranda,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001711.0,0.006167703320515557,684.6150685772268,CL169B;CL170,KR58;KR20,4.6240064,-74.1178323,0.0,23.995551075241934,23.843689932338712,690.0,124.0,0.0
217801,10582216,-74.115,4.527,CL 68 B  S- KR 8 A  02,2022,Octubre,3,lunes,18,45,Usme,Choque,Vehículo,,Con Heridos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001959.0,0.008403546913056325,932.793707349252,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,9.422876344112904,9.353587103870968,511.0,124.0,0.0
217802,10582220,-74.128,4.63,CL 6  - KR 69   02,2022,Octubre,4,martes,9,0,Kennedy,Atropello,,,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001926.0,0.0012940904180151706,143.64403639968393,TV42,CL6;CL2C,4.6309451,-74.128884,1.0,24.91515277775,24.639932176000002,506.0,120.0,1.0
217867,10582224,-74.142,4.58,TV 60  - DG 33   02,2022,Octubre,3,lunes,6,30,Tunjuelito,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000297.0,0.013643084651390502,1514.3823963043458,CL1,KR21;AV.CARACAS,4.59354105,-74.14366545,0.0,23.952694892096776,23.834667799758066,912.0,124.0,0.0
217868,10582225,-74.02,4.737,KR 3  - CL 163 B  02,2022,Octubre,3,lunes,15,45,Usaquén,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000081.0,0.012717596839132799,1411.6532491437406,KR19,CL116;CL127,4.7391552,-74.03253365,0.0,12.561978319756097,12.478250718455284,530.0,123.0,0.0
218091,10582227,-74.173,4.592,CL 60 A  S- KR 74   02,2022,Octubre,2,domingo,21,37,Ciudad Bolívar,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001946.0,0.00945658056011513,1049.6804421727795,"AV.P.MAYO,CL26SUR",KR72;KR78K,4.5960945,-74.1644758,0.0,16.04442204282258,15.59621991782258,474.0,124.0,0.0
218092,10582229,-74.102,4.552,KR 2  E- CL 42  S 02,2022,Octubre,3,lunes,16,50,San Cristóbal,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001959.0,0.01978285117772344,2195.896480727302,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,10.062083333467742,9.925015905322581,512.0,124.0,0.0
218119,10582334,-74.097,4.733,KR 101  - CL 131 A  02,2022,Octubre,6,jueves,0,10,Suba,Choque,Objeto Fijo,Otro,Con Heridos,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001034.0,0.00555147516656365,616.2137434885651,CL72,KR55;KR24,4.73531305,-74.09195335,0.0,30.903857526774196,25.5484769583871,397.0,124.0,0.0
218120,10582347,-74.1333581573,4.6457006603,CL 11 F  - KR 73   02,2022,Octubre,7,viernes,19,40,Kennedy,Choque,Vehículo,,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000994.0,0.0004981802013851309,55.298002353749524,CL80,KR96;KR89A,4.645728399999999,-74.13286074999999,1.0,28.438111559435484,28.253761289758064,971.0,124.0,1.0
218121,10582349,-74.14171782915,4.63823622122,CL 8  - KR 78   02,2022,Octubre,7,viernes,8,51,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001247.0,0.01022837746154036,1135.34989823098,KR72,CL66A;CL75,4.63816495,-74.1314897,0.0,30.55533057842975,30.360277275289256,3177.0,121.0,0.0
218122,10582350,-74.076213138,4.66255917000001,KR 30  - CL 67   02,2022,Octubre,6,jueves,13,50,Barrios Unidos,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000095.0,0.005386341525302438,597.8839093085707,KR7,CL153;CL162,4.6587847,-74.0800558,0.0,37.57647222208333,37.615052065916665,3121.0,120.0,0.0
218123,10582354,-74.05241006,4.68292947899999,KR 19  - CL 95   02,2022,Octubre,6,jueves,20,20,Chapinero,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000035.0,0.003538277021430095,392.7487493787405,AUTONORTE,CL80;CL82,4.6801407,-74.0545877,1.0,20.967459678064518,20.81906487548387,1326.0,124.0,1.0
218124,10582367,-74.146,4.666,CL 17  - KR 96 C  02,2022,Octubre,7,viernes,19,30,Fontibón,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000648.0,0.004488656092025557,498.24082621483683,KR72,CL134;CL138,4.6698867,-74.14375465,1.0,30.993104838709677,30.9168044075,8234.0,124.0,1.0
218125,10582368,-74.09,4.616,KR 30  - CL 17   02,2022,Octubre,6,jueves,7,40,Los Mártires,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000700.0,0.0005970452432668176,66.27202200261677,CL13,KR56;KR47,4.616027750000001,-74.0894036,1.0,23.28708333330645,20.356854838629033,377.0,124.0,1.0
218126,10582370,-74.113,4.656,CL 24  - KR 69 B  02,2022,Octubre,7,viernes,20,0,Fontibón,Choque,Vehículo,,Con Heridos,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1001014.0,0.00553991355369947,614.9304044606412,KR72,CL138;CL153,4.66028985,-74.1094946,0.0,26.302930107741936,26.06818338798387,3108.0,124.0,0.0
218127,10582373,-74.11,4.724,CL 88  - KR 111 A  02,2022,Octubre,6,jueves,18,45,Engativá,Atropello,,,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000711.0,0.00574833298008839,638.0649607898113,KR86,CL72;CL66A,4.7274802000000005,-74.1054249,0.0,15.71879032266129,15.591290475645161,821.0,124.0,0.0
218128,10582374,-74.155,4.576,CL 68  S- KR 47   02,2022,Octubre,7,viernes,5,20,Ciudad Bolívar,Atropello,,,Con Heridos,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000297.0,0.02088445495590021,2318.1745001049235,CL1,KR21;AV.CARACAS,4.59354105,-74.14366545,0.0,29.726962365483868,29.11642582717742,579.0,124.0,0.0
218129,10582378,-74.112,4.489,CL 113  S- KR 2 A  02,2022,Octubre,5,miércoles,6,30,Usme,Atropello,,,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001959.0,0.045320079443001836,5030.528818173204,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,12.654462365967742,12.516509380241935,602.0,124.0,0.0
218130,10582379,-74.08,4.592,CL 6  - KR 8   02,2022,Octubre,7,viernes,8,40,Candelaria,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001961.0,0.0028469465748493946,316.0110698082828,CL22,KR1;KR3,4.5900896,-74.08211080000001,1.0,9.782343234257425,9.68501868069307,482.0,101.0,1.0
218131,10582380,-74.071,4.672,DG 76  - KR 45   02,2022,Octubre,6,jueves,13,15,Barrios Unidos,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000203.0,0.00113914596079629,126.44520164838819,KR7,CL188;CL175,4.6708734,-74.0708314,1.0,21.263486111166667,20.892533292,829.0,120.0,1.0
218132,10582381,-74.122,4.616,CL 2 A  - KR 54   02,2022,Octubre,7,viernes,21,30,Puente Aranda,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000030.0,0.004933733146411814,547.6443792517114,CL72,KR11;KR7,4.611117999999999,-74.1212874,1.0,15.10162634419355,15.090689708225806,721.0,124.0,1.0
218154,10582507,-74.102774758,4.70051624400003,KR 86  - CL 76   02,2022,Octubre,10,lunes,20,39,Engativá,Atropello,,,Con Muertos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000759.0,0.003375488810394825,374.6792579538256,KR80,CL26SUR;CL38CSUR,4.69774235,-74.10469815,1.0,22.21516129032258,22.234524032499998,979.0,124.0,1.0
218155,10582513,-74.115,4.634,CL 13  - KR 65   02,2022,Octubre,10,lunes,18,31,Puente Aranda,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001258.0,0.003840252192236792,426.26799333828393,CL63,TV85;KR77A,4.6325927,-74.11857309999999,1.0,13.887889784919356,13.646232476612903,1199.0,124.0,1.0
218156,10582514,-74.08,4.6,CL 10  - KR 12   02,2022,Octubre,10,lunes,10,45,Santa Fe,Choque,Vehículo,,Solo Daños,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000204.0,0.0006355475788610445,70.54578125357594,KR7,CL39;CL45,4.60029015,-74.08056545,1.0,20.601083332833333,20.679678463833334,5110.0,120.0,1.0
218157,10582518,-74.112,4.632,CL 13  - KR 60   02,2022,Octubre,10,lunes,5,56,Puente Aranda,Choque,Vehículo,,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000988.0,0.004967878846407918,551.4345519512789,CL80,KR76;KR71,4.628879899999999,-74.11586585,1.0,35.40704301120968,35.07152930096774,1015.0,124.0,1.0
218158,10582521,-74.149,4.57,CL 61  S- KR 30   02,2022,Octubre,9,domingo,22,53,Tunjuelito,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1000297.0,0.024137905021044872,2679.307457335981,CL1,KR21;AV.CARACAS,4.59354105,-74.14366545,0.0,29.111344085887097,28.59977035314516,468.0,124.0,0.0
218159,10582576,-74.068,4.674,KR 30  - CL 80   02,2022,Octubre,11,martes,18,40,Barrios Unidos,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000338.0,0.0035162724002138312,390.30623642373524,KR9,CL147;CL161,4.6704867,-74.06785545,1.0,27.3675,27.418220938951613,947.0,124.0,1.0
218160,10582807,-74.125,4.571,KR 14  - DG 45 C  S 02,2022,Octubre,15,sábado,5,30,Rafael Uribe Uribe,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001976.0,0.009621680008452444,1068.0064809382213,NQS,KR24;CL100,4.57921725,-74.11999465,0.0,49.090396825238095,47.128198412857145,85.0,21.0,0.0
218161,10582808,-74.136,4.649,CL 12  - KR 79 A  02,2022,Octubre,17,lunes,0,35,Kennedy,Choque,Objeto Fijo,Vehiculo Estacionado,Con Heridos,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001945.0,0.0022604025327292807,250.90468113295017,"KR78K,CL41SUR",CL26SUR;AV.P.MAYO,4.6477331,-74.134128,1.0,19.874566395528458,15.327588075853658,366.0,123.0,1.0
218162,10582831,-74.084,4.631,CL 26  - KR 34   02,2022,Octubre,18,martes,12,31,Teusaquillo,Choque,Objeto Fijo,Muro,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002038.0,0.0015986247292597065,177.44734494782742,CL26,GOBERNACION;CAN,4.629466150000001,-74.08445045,1.0,39.67329096,39.29645518686441,692.0,118.0,1.0
218163,10582837,-74.111739783,4.54192655600002,TV 2 G BIS - DG 53  S 02,2022,Octubre,18,martes,8,20,Rafael Uribe Uribe,Choque,Objeto Fijo,Muro,Con Heridos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001959.0,0.0076733170564065095,851.7381932611225,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,10.705303030082645,10.604086991404959,552.0,121.0,0.0
218164,10582839,-74.132,4.564,CL 57  S- KR 17   02,2022,Octubre,18,martes,13,50,Tunjuelito,Atropello,,,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002271.0,0.01930756557421157,2143.139778737484,KR72,KR1;KR4AE,4.582431,-74.12624845,0.0,19.295194444333333,19.412444567416667,566.0,120.0,0.0
218165,10582840,-74.068,4.594,KR 1  - CL 11   02,2022,Octubre,17,lunes,12,30,Santa Fe,Volcamiento,,,Con Heridos,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000055.0,0.006966028099463772,773.2291190404787,KR11,CL116;CL106,4.6003184,-74.07093315,0.0,25.738658192118645,25.64495127440678,566.0,118.0,0.0
218166,10582842,-74.113,4.499,TV 6 F  E- DG 97 D  S 02,2022,Octubre,18,martes,6,0,Usme,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001959.0,0.0353710107393048,3926.1821920628327,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,12.654462365967742,12.516509380241935,602.0,124.0,0.0
218357,10582276,-74.168699648,4.6464579865,KR 93 B B - CL 34  S 15,2022,Octubre,4,martes,11,20,Kennedy,Atropello,,,Con Heridos,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000981.0,0.008297794611967332,921.0552019283738,DIAG16,KR90;KR97,4.6495069,-74.176417,0.0,32.00728448206897,31.810588040948275,1444.0,116.0,0.0
218358,10582287,-74.1359771249,4.679949757,KR 100  - CL 23 G  02,2022,Octubre,5,miércoles,8,12,Fontibón,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1001344.0,0.00832836581567544,924.4486055399738,DIAG16,KR97;KR90,4.6757841,-74.14318885,0.0,29.589242423966944,29.49497037305785,1571.0,121.0,0.0
218359,10582309,-74.12,4.576,KR 14  - CL 40  S 02,2022,Octubre,7,viernes,1,0,Rafael Uribe Uribe,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1001976.0,0.0032172544482840246,357.1152437595267,NQS,KR24;CL100,4.57921725,-74.11999465,1.0,51.76549479125,40.929903645625004,199.0,64.0,1.0
218360,10582296,-74.0473213578,4.7155700783,KR 19  - CL 131 A  30,2022,Octubre,5,miércoles,7,50,Usaquén,Volcamiento,,,Con Heridos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001052.0,0.001338829112856427,148.6100315270634,KR68,CL98;KR64,4.7164763,-74.04633584999999,1.0,20.00439655189655,19.947719132844828,946.0,116.0,1.0
218361,10582297,-74.168664875,4.607878954,CL 52 A A S- KR 77 P  S 43,2022,Octubre,5,miércoles,14,50,Kennedy,Atropello,,,Con Heridos,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002290.0,0.011849312391033104,1315.2736754046746,AV.CL59SUR,CL59SUR;KR78C,4.6025243,-74.1792353,0.0,33.709222222583335,33.18958518516667,462.0,120.0,0.0
218362,10582316,-74.136,4.659,CL 17  - KR 86   02,2022,Octubre,6,jueves,6,45,Fontibón,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000650.0,0.00426761408780547,473.70516374640715,KR72,CL127;CL134,4.6623088,-74.13330475000001,1.0,25.476075268548385,25.3733153983871,1758.0,124.0,1.0
218363,10582319,-74.146,4.593,TV 60  - CL 49  S 02,2022,Octubre,5,miércoles,17,42,Tunjuelito,Choque,Vehículo,,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000297.0,0.002396426256950565,266.0033145215127,CL1,KR21;AV.CARACAS,4.59354105,-74.14366545,1.0,21.60524193532258,21.228082482096774,740.0,124.0,1.0
218364,10582327,-74.118,4.675,CL 26  - KR 85   02,2022,Octubre,6,jueves,11,11,Fontibón,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000227.0,0.0042952984904976845,476.778132445243,KR72,CL170;CL169,4.67854075,-74.1155684,1.0,31.752909483017245,31.535949451551723,590.0,116.0,1.0
218365,10582337,-74.077,4.612,KR 16 A  - CL 21   02,2022,Octubre,6,jueves,1,30,Los Mártires,Choque,Vehículo,,Solo Daños,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1001960.0,0.0009926213477452232,110.18096959971977,KR3;CL19,CL22;KR5,4.6114117,-74.0762005,1.0,19.812365591048387,17.268146505,386.0,124.0,1.0
218366,10582991,-74.171,4.629,AV AVENIDA CIUDAD DE VILLAVICENCIO - AV AVENIDA CIUDAD DE CALI  02,2022,Octubre,22,sábado,2,25,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001031.0,0.01995632914898644,2215.1525355374947,KR72,CL43AS;KR69B,4.623493,-74.15181855,0.0,45.33126344056451,45.20495965717742,976.0,124.0,0.0
218367,10582993,-74.105,4.75,KR 145  - CL 144   02,2022,Octubre,22,sábado,9,28,Suba,Atropello,,,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000951.0,0.011603644056933168,1288.0044903195817,AV.SUBA,CL127;HUMEDAL.CORDOBA,4.7388854,-74.1016668,0.0,30.049236111583333,29.878640717666666,1629.0,120.0,0.0
218368,10582995,-74.162,4.639,KR 87 C  - CL 33  S 02,2022,Octubre,22,sábado,8,35,Kennedy,Choque,Vehículo,,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001033.0,0.017021930485776285,1889.4342839211677,CL72,KR76;KR70,4.6540506,-74.15404855,0.0,16.412906336033057,16.19895771785124,677.0,121.0,0.0
218369,10582997,-74.1285448994,4.6103896761,KR 68  - CL 24 A  S 02,2022,Octubre,21,viernes,15,0,Puente Aranda,Caida de ocupante,,,Con Heridos,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000298.0,0.0022076415748730717,245.04821481091096,CL6,AV:CARACAS;KR19,4.61244345,-74.12773515,1.0,13.103010752580646,13.056173785,949.0,124.0,1.0
218370,10583003,-74.1184503558,4.6079020308,KR 50  - CL 1   02,2022,Octubre,21,viernes,6,0,Puente Aranda,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001714.0,0.002663024146401287,295.59568025054284,"CL34,AV.AMERICAS",KR28;KR19,4.6052689,-74.11884825000001,1.0,18.84629704282258,18.923636085403228,1430.0,124.0,1.0
218371,10583006,-74.102183663,4.70126632099999,KR 86  - CL 77   02,2022,Octubre,20,jueves,17,53,Engativá,Choque,Vehículo,,Solo Daños,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000963.0,0.003296616372771729,365.9244173776619,CL72,KR64;KR70,4.7019356,-74.0989557,1.0,11.263870967661289,11.106770481370967,508.0,124.0,1.0
218372,10583007,-74.098,4.684,CL 68  S- TV 70 C  02,2022,Octubre,22,sábado,21,10,Ciudad Bolívar,Choque,Vehículo,,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000226.0,0.0022285958639846125,247.37414090229197,K15,CL134;CL147,4.68529385,-74.09618545000001,1.0,11.624475806129032,9.415698924516128,379.0,124.0,1.0
218373,10583012,-74.112,4.595,KR 30  - CL 19 A  02,2022,Octubre,21,viernes,16,5,Los Mártires,Choque,Vehículo,,Con Heridos,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000287.0,0.005059827845398693,561.6408908392549,AV.CARACAS,CL19;CL24,4.5992140500000005,-74.11480065,0.0,14.947553763709678,14.845467590806452,1199.0,124.0,0.0
218374,10583014,-74.137,4.68,CL 23 D  - KR 100   02,2022,Octubre,20,jueves,13,30,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1001344.0,0.007488369457532471,831.2090097861043,DIAG16,KR97;KR90,4.6757841,-74.14318885,0.0,25.828888888999998,25.749714066750002,1514.0,120.0,0.0
218375,10583019,-74.143,4.566,DG 62  S- TV 20 F  02,2022,Octubre,21,viernes,23,35,Ciudad Bolívar,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002271.0,0.02346470090161667,2604.58180007945,KR72,KR1;KR4AE,4.582431,-74.12624845,0.0,24.713669354596774,24.829934736209676,524.0,124.0,0.0
218419,10582382,-74.098,4.679,KR 71  - CL 65 B  02,2022,Octubre,8,sábado,1,41,Engativá,Choque,Objeto Fijo,Muro,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000195.0,0.0035636632925264947,395.5666254704409,CL134,KR9;KR10,4.675439,-74.09786225,1.0,20.315887096451615,17.19589270016129,419.0,124.0,1.0
218420,10582383,-74.139,4.573,AV AVENIDA BOYACA - KR 24   02,2022,Octubre,6,jueves,14,30,Tunjuelito,Choque,Vehículo,,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002271.0,0.01586019509344813,1760.4816553727426,KR72,KR1;KR4AE,4.582431,-74.12624845,0.0,18.5390555555,18.538049705833334,555.0,120.0,0.0
218421,10582385,-74.076,4.62,AC 26  - KR 19 B  02,2022,Octubre,7,viernes,6,10,Teusaquillo,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000256.0,0.0027667277296549993,307.1067779917049,CL26,KR32;AV.CARACAS,4.6217787,-74.0781192,1.0,29.402211021532256,28.99193903620968,504.0,124.0,1.0
218422,10582386,-74.093,4.598,CL 3  - KR 21   02,2022,Octubre,6,jueves,12,25,Los Mártires,Atropello,,,Con Heridos,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000943.0,0.0026992294937632395,299.6144738077196,TV39,CL13;CL19,4.6006855,-74.0932719,1.0,17.209604519661017,15.553959039406779,379.0,118.0,1.0
218423,10582387,-74.102,4.565,KR 8  - CL 35 BIS  02,2022,Octubre,7,viernes,7,0,San Cristóbal,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000309.0,0.01297878632172996,1440.6452817120255,KR5,CL24;CL19,4.5750037500000005,-74.09373115,0.0,12.024758064435485,11.955195719435483,751.0,124.0,0.0
218424,10582397,-74.138,4.651,CL 12  - KR 80 C  02,2022,Octubre,5,miércoles,8,10,Kennedy,Atropello,,,Con Heridos,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000330.0,0.0007663809626953013,85.06828685917844,CL11SUR,KR6_ESTE;KR7,4.6509677,-74.1387657,1.0,23.496446280991737,23.272671290826445,439.0,121.0,1.0
218425,10582409,-74.153,4.607,KR 72 N  - CL 45  S 02,2022,Octubre,8,sábado,5,30,Kennedy,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1000779.0,0.0014357046710559887,159.36321848721474,CL6,KR36;KR42,4.6057228,-74.15365575,1.0,37.83925403177419,37.481938662580646,825.0,124.0,1.0
218428,10581945,-74.102136323,4.62369102399998,CL 13  - KR 43   02,2022,Octubre,3,lunes,23,30,Puente Aranda,Choque,Vehículo,,Con Muertos,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1000769.0,0.002036046204850668,226.00112873842411,NQS,KR67;KR62B,4.62567005,-74.1026148,1.0,33.73055555525,28.9919354825,403.0,120.0,1.0
218431,10581962,-74.1,4.659,KR 68  - CL 55   02,2022,Octubre,1,sábado,2,30,Barrios Unidos,Volcamiento,,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001975.0,0.00046288074058253924,51.37976220466186,NQS,CL71A;SIMON-BOLIVAR,4.658674700000001,-74.1003293,1.0,63.886637930862065,60.52856321827586,174.0,58.0,1.0
218434,10581968,-74.12,4.666,KR 75  - CL 24   02,2022,Octubre,1,sábado,0,3,Fontibón,Choque,Vehículo,,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1000651.0,0.005380077389781592,597.1885902657567,KR72,CL153;CL163,4.669980600000001,-74.1163806,0.0,52.711948924999994,52.60233399508065,1399.0,124.0,0.0
218437,10582269,-74.09928026,4.57978708600001,KR 12 D  - CL 20  S 02,2022,Octubre,5,miércoles,22,0,Antonio Nariño,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000289.0,0.0030762335673725112,341.46192597834875,AV.CARACAS,CL13;CL19,4.5821952,-74.09736605,1.0,18.43088709709677,18.25327284983871,371.0,124.0,1.0
218440,10582050,-74.121,4.531,KR 14  - CL 67  S 02,2022,Octubre,1,sábado,19,14,Usme,Choque,Vehículo,,Con Heridos,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1001959.0,0.010677883719158017,1185.2450928265398,"CL19,KR3",KR5;CL22,4.5343054,-74.1108466,0.0,10.525712365564516,10.421903993467742,534.0,124.0,0.0
